#TYPE System.Diagnostics.EventLogEntry#SysPerf/perf/2
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"9","Area51","System.Byte[]","11244","(1)","1","Information","
name               vendor  version   
----               ------  -------   
Acronis True Image Acronis 22.5.12510


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11243","(1)","1","Information","
name               vendor  version   
----               ------  -------   
Acronis True Image Acronis 22.5.12510


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11242","(1)","1","Information","
name                       vendor          version    
----                       ------          -------    
STAR WARS? Battlefront? II Electronic Arts 1.1.6.56482


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11241","(1)","1","Information","
name            vendor                     version   
----            ------                     -------   
Python Launcher Python Software Foundation 3.6.6295.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11240","(1)","1","Information","
name                                                         vendor                version     
----                                                         ------                -------     
Windows Mobile Connectivity Tools 10.0.15254.0 - Desktop x86 Microsoft Corporation 10.1.15254.1


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11239","(1)","1","Information","
name                                                          vendor                version      
----                                                          ------                -------      
Microsoft Visual C++ 2017 Redistributable (x64) - 14.13.26020 Microsoft Corporation 14.13.26020.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11238","(1)","1","Information","
name                                      vendor                version  
----                                      ------                -------  
Microsoft Visual C++ 2005 Redistributable Microsoft Corporation 8.0.56336


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11237","(1)","1","Information","
name       vendor        version 
----       ------        ------- 
inSSIDer 4 MetaGeek, LLC 4.2.2.16


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11236","(1)","1","Information","
name                                            vendor            version       
----                                            ------            -------       
Intel(R) Dynamic Platform and Thermal Framework Intel Corporation 8.3.10207.5567


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11235","(1)","1","Information","
name               vendor   version    
----               ------   -------    
Tobii Eye Tracking Tobii AB 2.13.3.7443


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11234","(1)","1","Information","
name                                                     vendor                version      
----                                                     ------                -------      
Windows Software Development Kit - Windows 10.0.16299.15 Microsoft Corporation 10.1.16299.15


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11233","(1)","1","Information","
name     vendor          version
----     ------          -------
Crysis 2 Electronic Arts 1.9.0.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11232","(1)","1","Information","
name                                                     vendor                version      
----                                                     ------                -------      
Windows Software Development Kit - Windows 10.0.17134.12 Microsoft Corporation 10.1.17134.12


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11231","(1)","1","Information","
name                                                          vendor                version      
----                                                          ------                -------      
Microsoft Visual C++ 2017 Redistributable (x86) - 14.13.26020 Microsoft Corporation 14.13.26020.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11230","(1)","1","Information","
name         vendor                version
----         ------                -------
Titanfall? 2 Electronic Arts, Inc. 1.0.1.3


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11229","(1)","1","Information","
name                  vendor version
----                  ------ -------
SLADE version 3.1.1.5        3.1.1.5


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11228","(1)","1","Information","
name              vendor                version 
----              ------                ------- 
Windows SDK AddOn Microsoft Corporation 10.1.0.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11227","(1)","1","Information","
name                                                         vendor                version     
----                                                         ------                -------     
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Microsoft Corporation 11.0.61030.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11226","(1)","1","Information","
name           vendor          version     
----           ------          -------     
Battlefield? 1 Electronic Arts 1.0.55.31997


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11225","(1)","1","Information","
name         vendor                     version 
----         ------                     ------- 
Python 2.7.1 Python Software Foundation 2.7.1150


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11224","(1)","1","Information","
name vendor           version
---- ------           -------
Meld The Meld project 3.18.1 


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11223","(1)","1","Information","
name                               vendor                version  
----                               ------                -------  
Microsoft .NET Framework 4.7.2 SDK Microsoft Corporation 4.7.03056


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11222","(1)","1","Information","
name                                                         vendor                version     
----                                                         ------                -------     
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.50727 Microsoft Corporation 11.0.50727.1


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11221","(1)","1","Information","
name                                 vendor    version
----                                 ------    -------
Alienware Control Center for AlienFX Alienware 0.9.48 


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11220","(1)","1","Information","
name                         vendor            version 
----                         ------            ------- 
Intel Extreme Tuning Utility Intel Corporation 6.4.1.23


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11219","(1)","1","Information","
name      vendor version
----      ------ -------
Minecraft Mojang 1.0.3.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11218","(1)","1","Information","
name                     vendor    version
----                     ------    -------
Alienware Headset Center Alienware 1.0.16 


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11217","(1)","1","Information","
name                                                         vendor                version     
----                                                         ------                -------     
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.50727 Microsoft Corporation 11.0.50727.1


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11216","(1)","1","Information","
name                                                         vendor                version     
----                                                         ------                -------     
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Microsoft Corporation 12.0.30501.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11215","(1)","1","Information","
name                                   vendor       version  
----                                   ------       -------  
SlimDX Runtime .NET 2.0 (January 2012) SlimDX Group 2.0.13.43


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11214","(1)","1","Information","
name           vendor         version 
----           ------         ------- 
Xming 6.9.0.31 Colin Harrison 6.9.0.31


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
